10211.815614372492,17,9,109
10231.798839241266,24,13,113
10251.78206411004,18,8,121
10271.765288978815,15,2,84
10291.74851384759,19,10,104
10311.731738716364,11,7,96
10331.714963585138,20,7,95
10351.698188453913,14,6,85
10371.681413322687,11,10,88
10391.664638191462,31,10,123
10411.647863060236,22,7,104
10431.63108792901,27,13,107
10451.614312797785,23,17,105
10471.59753766656,26,14,109
10491.580762535334,27,13,97
10511.563987404108,41,16,105
10531.547212272882,30,13,111
10551.530437141657,25,15,111
10571.513662010431,34,17,119
10591.496886879206,35,13,120
10611.48011174798,35,17,106
10631.463336616755,32,9,148
10651.446561485529,33,9,180
10671.429786354303,36,12,189
10691.413011223078,53,12,265
10711.396236091852,63,7,367
10731.379460960627,86,16,508
10751.362685829401,135,17,751
10771.345910698175,168,10,943
10791.32913556695,182,6,1181
10811.312360435724,223,26,1317
10831.295585304499,248,18,1496
10851.278810173273,261,24,1520
10871.262035042048,235,19,1512
10891.245259910822,217,17,1297
10911.228484779596,197,16,1027
10931.21170964837,142,9,850
10951.194934517145,102,15,683
10971.17815938592,90,16,442
10991.161384254694,57,12,349
11011.144609123468,55,13,228
11031.127833992243,28,17,190
11051.111058861017,28,12,145
11071.094283729792,39,14,140
11091.077508598566,35,12,117
11111.06073346734,35,9,128
11131.043958336115,36,10,103
11151.02718320489,41,20,134
11171.010408073664,34,9,130
11190.993632942438,52,9,136
11210.976857811213,42,15,160
11230.960082679987,61,13,196
11250.943307548761,64,15,259
11270.926532417536,82,17,345
11290.90975728631,102,19,389
11310.892982155085,98,12,454
11330.876207023859,139,18,533
11350.859431892633,119,19,616
11370.842656761408,125,27,571
11390.825881630182,138,27,554
11410.809106498957,115,24,533
11430.792331367731,95,30,450
11450.775556236506,79,17,395
11470.75878110528,81,21,293
11490.742005974054,68,20,230
11510.725230842829,53,20,201
11530.708455711603,38,21,123
11550.691680580378,38,18,131
11570.674905449152,43,20,111
11590.658130317926,56,17,129
11610.6413551867,71,22,151
11630.624580055475,76,14,222
11650.60780492425,102,21,334
11670.591029793024,160,18,484
11690.574254661798,206,22,733
11710.557479530573,322,25,1090
11730.540704399347,446,25,1565
11750.523929268122,598,29,2229
11770.507154136896,745,38,2823
11790.49037900567,866,51,3398
11810.473603874445,954,41,3710
11830.45682874322,981,44,3873
11850.440053611994,901,54,3895
11870.423278480768,850,48,3401
11890.406503349543,780,41,3095
11910.389728218317,616,43,2482
11930.372953087091,456,30,1886
11950.356177955866,329,17,1306
11970.33940282464,233,14,923
11990.322627693415,169,14,662
12010.30585256219,105,22,367
12030.289077430964,76,10,259
12050.272302299738,56,12,198
12070.255527168512,64,4,144
12090.238752037287,66,10,123
12110.221976906061,42,12,105
12130.205201774836,47,10,108
12150.18842664361,49,7,110
12170.171651512384,65,8,137
12190.154876381159,73,16,169
12210.138101249933,83,18,228
12230.121326118708,107,18,276
12250.104550987482,152,10,360
12270.087775856256,144,10,504
12290.07100072503,197,16,575
12310.054225593805,248,19,645
12330.03745046258,259,13,839
12350.020675331354,245,11,820
12370.003900200129,263,13,867
12389.987125068903,262,24,895
12409.970349937677,283,17,919
12429.953574806452,256,22,909
12449.936799675226,274,14,882
12469.920024544,243,20,800
12489.903249412775,225,23,760
12509.88647428155,211,14,691
12529.869699150324,194,12,638
12549.852924019098,184,15,541
12569.836148887873,142,20,445
12589.819373756647,136,12,336
12609.802598625422,132,10,297
12629.785823494196,136,18,326
12649.76904836297,175,14,336
12669.752273231745,243,15,501
12689.73549810052,329,22,716
12709.718722969294,419,22,1004
12729.701947838068,586,43,1345
12749.685172706842,711,56,1692
12769.668397575617,831,44,2041
12789.651622444391,1032,46,2349
12809.634847313166,1056,46,2641
12829.61807218194,1086,42,2590
12849.601297050714,1037,67,2627
12869.584521919489,948,58,2420
12889.567746788263,809,40,2066
12909.550971657038,724,30,1767
12929.534196525812,512,29,1357
12949.517421394587,423,22,1001
12969.500646263361,320,18,761
12989.483871132135,191,20,554
13009.46709600091,159,22,418
13029.450320869684,131,12,280
13049.433545738459,108,19,235
13069.416770607233,101,8,187
13089.399995476007,86,15,124
13109.383220344782,82,12,120
13129.366445213556,77,8,94
13149.34967008233,56,13,67
13169.332894951105,66,9,71
13189.31611981988,64,14,74
13209.299344688654,69,20,60
13229.282569557428,81,10,85
13249.265794426203,86,8,80
13269.249019294977,80,18,95
13289.232244163752,88,13,137
13309.215469032526,115,7,171
13329.1986939013,123,16,196
13349.181918770075,160,19,295
13369.16514363885,197,17,339
13389.148368507624,214,17,481
13409.131593376398,303,24,546
13429.114818245173,351,22,679
13449.098043113947,325,33,671
13469.081267982721,375,24,756
13489.064492851496,344,27,707
13509.04771772027,372,20,745
13529.030942589045,281,33,625
13549.014167457819,259,24,519
13568.997392326593,202,25,468
13588.980617195368,202,22,345
13608.963842064142,142,17,250
13628.947066932917,130,13,200
13648.930291801691,101,17,135
13668.913516670465,75,7,109
13688.89674153924,80,11,105
13708.879966408014,84,10,92
13728.863191276789,89,10,84
13748.846416145563,84,10,120
13768.829641014338,111,11,108
13788.812865883112,128,17,137
13808.796090751886,152,13,158
13828.77931562066,171,15,198
13848.762540489435,158,18,230
13868.74576535821,202,20,227
13888.728990226984,185,18,266
13908.712215095758,196,20,285
13928.695439964533,177,18,243
13948.678664833307,170,20,221
13968.661889702082,135,12,205
13988.645114570856,143,14,136
14008.62833943963,119,12,150
14028.611564308405,105,14,110
14048.59478917718,117,23,111
14068.578014045954,110,11,84
14088.561238914728,105,12,63
14108.544463783503,74,12,77
14128.527688652277,98,14,70
14148.510913521051,105,13,89
14168.494138389826,78,15,65
14188.4773632586,100,15,69
14208.460588127375,66,14,60
14228.443812996149,69,14,53
14248.427037864923,82,9,51
14268.410262733698,85,16,41
14288.393487602472,66,15,37
14308.376712471247,73,14,47
14328.359937340021,78,7,29
14348.343162208796,95,14,17
14368.32638707757,69,14,26
14388.309611946344,77,9,25
14408.292836815119,68,10,23
14428.276061683893,90,9,34
14448.259286552668,91,15,23
14468.242511421442,88,16,38
14488.225736290216,99,20,56
14508.20896115899,80,17,54
14528.192186027765,99,10,47
14548.17541089654,111,15,61
14568.158635765314,102,14,48
14588.141860634089,118,14,68
14608.125085502863,81,8,58
14628.108310371637,83,15,70
14648.091535240412,100,14,71
14668.074760109186,100,15,65
14688.05798497796,104,9,65
14708.041209846735,97,12,56
14728.02443471551,78,12,54
14748.007659584284,102,12,46
14767.990884453058,98,17,37
14787.974109321833,85,15,33
14807.957334190607,103,10,26
14827.940559059381,81,9,20
14847.923783928156,71,14,21
14867.90700879693,80,10,22
14887.890233665705,86,16,10
14907.87345853448,80,8,13
14927.856683403254,88,14,12
14947.839908272028,87,9,17
14967.823133140802,69,8,19
14987.806358009577,96,14,20
15007.789582878351,93,12,9
15027.772807747126,72,12,12
15047.7560326159,88,12,20
15067.739257484674,76,11,21
15087.722482353449,99,11,22
15107.705707222223,71,18,17
15127.688932090998,64,10,12
15147.672156959772,74,11,11
15167.655381828547,87,11,8
15187.638606697321,81,10,15
15207.621831566095,86,13,13
15227.60505643487,74,15,6
15247.588281303644,70,8,16
15267.571506172419,82,17,17
15287.554731041193,107,8,19
15307.537955909967,88,8,10
15327.521180778742,79,16,15
15347.504405647516,84,11,14
15367.48763051629,90,8,19
15387.470855385065,97,12,21
15407.45408025384,86,9,10
15427.437305122614,95,16,19
15447.420529991388,66,10,11
15467.403754860163,92,13,12
15487.386979728937,88,16,10
15507.370204597712,94,11,8
15527.353429466486,91,13,12
15547.33665433526,95,12,12
15567.319879204035,84,26,13
15587.30310407281,102,19,13
15607.286328941584,80,19,14
15627.269553810358,88,15,15
15647.252778679132,93,16,16
15667.236003547907,102,15,10
15687.219228416681,109,15,19
15707.202453285456,98,26,11
15727.18567815423,103,17,14
15747.168903023005,94,14,7
15767.152127891779,100,22,9
15787.135352760553,115,14,10
15807.118577629328,93,23,13
15827.101802498102,110,19,16
15847.085027366877,88,17,8
15867.068252235651,101,17,8
15887.051477104425,92,17,12
15907.0347019732,103,19,8
15927.017926841974,95,12,11
15947.001151710749,99,11,3
15966.984376579523,88,18,15
15986.967601448298,93,13,13
16006.950826317072,71,14,10
16026.934051185846,101,19,8
16046.91727605462,81,17,6
16066.900500923395,85,16,13
16086.88372579217,95,18,9
16106.866950660944,104,17,25
16126.850175529718,83,24,13
16146.833400398493,96,27,14
16166.816625267267,103,13,17
16186.799850136042,127,25,14
16206.783075004816,102,17,17
16226.76629987359,100,20,15
16246.749524742365,109,21,26
16266.73274961114,94,19,21
16286.715974479914,113,25,14
16306.699199348688,110,22,18
16326.682424217463,102,26,24
16346.665649086237,109,22,17
16366.648873955011,107,24,13
16386.632098823786,103,18,13
16406.61532369256,97,26,13
16426.598548561335,125,35,7
16446.58177343011,112,28,17
16466.564998298883,120,31,13
16486.548223167658,117,42,12
16506.531448036432,140,26,7
16526.514672905207,112,36,7
16546.49789777398,141,31,7
16566.481122642756,125,40,9
16586.46434751153,95,40,8
16606.447572380304,121,29,8
16626.43079724908,133,42,10
16646.414022117853,120,34,14
16666.397246986628,145,39,8
16686.380471855402,109,34,11
16706.363696724176,132,28,10
16726.34692159295,117,30,12
16746.330146461725,126,30,7
16766.3133713305,118,33,15
16786.296596199274,127,42,14
16806.27982106805,121,32,11
16826.263045936823,105,33,17
16846.246270805597,114,29,15
16866.22949567437,123,31,18
16886.212720543146,136,39,12
16906.19594541192,133,42,14
16926.179170280695,113,37,12
16946.16239514947,133,30,6
16966.145620018244,111,34,12
16986.12884488702,126,36,15
17006.112069755793,116,37,12
17026.095294624567,130,41,16
17046.07851949334,176,49,15
17066.061744362116,150,59,12
17086.04496923089,138,66,23
17106.028194099665,165,68,17
17126.01141896844,215,96,21
17145.994643837214,289,125,16
17165.977868705988,346,212,28
17185.961093574762,473,284,38
17205.944318443537,691,457,49
17225.92754331231,957,700,57
17245.910768181086,1336,953,58
17265.89399304986,1870,1349,57
17285.877217918634,2497,1906,84
17305.86044278741,3256,2513,59
17325.843667656183,4075,3118,56
17345.826892524958,4891,3880,55
17365.810117393732,6027,4761,37
17385.793342262506,6776,5396,35
17405.77656713128,7520,6045,29
17425.759792000055,8123,6597,20
17445.74301686883,8380,6938,21
17465.726241737604,8366,6897,8
17485.70946660638,8021,6744,6
17505.692691475153,7792,6432,10
17525.675916343927,6929,5818,6
17545.6591412127,5850,5231,15
17565.642366081476,4905,4212,9
17585.62559095025,4062,3422,9
17605.608815819025,3006,2539,11
17625.5920406878,2316,1886,19
17645.575265556574,1595,1394,11
17665.55849042535,1095,924,20
17685.541715294123,780,618,17
17705.524940162897,569,366,27
17725.50816503167,378,261,21
17745.491389900446,291,156,22
17765.47461476922,208,101,40
17785.457839637995,168,76,30
17805.44106450677,151,56,32
17825.424289375544,144,44,15
17845.407514244318,123,41,29
17865.390739113092,120,37,21
17885.373963981867,105,24,23
17905.35718885064,109,26,25
17925.340413719416,120,36,21
17945.32363858819,114,30,14
17965.306863456964,128,30,15
17985.29008832574,124,25,14
18005.273313194513,114,25,8
18025.256538063288,120,33,13
18045.239762932062,106,30,18
18065.222987800837,105,33,23
18085.20621266961,106,35,27
18105.189437538385,112,32,32
18125.17266240716,134,26,39
18145.155887275934,118,27,46
18165.13911214471,132,19,46
18185.122337013483,126,35,48
18205.105561882257,142,25,73
18225.088786751032,112,38,86
18245.072011619806,119,34,93
18265.05523648858,150,28,81
18285.038461357355,127,35,80
18305.02168622613,132,22,77
18325.004911094904,139,23,57
18344.98813596368,144,38,42
18364.971360832453,126,35,51
18384.954585701227,137,41,34
18404.93781057,130,26,53
18424.921035438776,137,29,29
18444.90426030755,131,31,16
18464.887485176325,153,32,14
18484.8707100451,128,41,11
18504.853934913874,128,25,9
18524.837159782648,151,39,9
18544.820384651423,129,34,9
18564.803609520197,148,33,12
18584.78683438897,109,37,6
18604.770059257746,149,46,4
18624.75328412652,137,43,14
18644.736508995295,135,40,10
18664.71973386407,128,40,13
18684.702958732843,138,40,19
18704.686183601618,140,50,16
18724.669408470392,157,39,21
18744.652633339167,152,35,35
18764.63585820794,147,46,27
18784.619083076715,127,49,24
18804.60230794549,150,51,24
18824.585532814264,116,46,29
18844.56875768304,151,55,23
18864.551982551813,163,54,27
18884.535207420588,159,49,33
18904.518432289362,143,56,23
18924.501657158136,180,45,42
18944.48488202691,149,52,25
18964.468106895685,185,38,28
